,animal,pair,strain,region,wavelength,value,experiment,movement,region_mvmt
280,70,0,SAY47,pm3,470,4690.5685053284515,2017_02_22-HD233_SAY47,0,AnteriorBulb
281,70,0,SAY47,pm3,470,4690.5685053284515,2017_02_22-HD233_SAY47,0,PosteriorBulb
282,70,0,SAY47,pm3,470,4690.5685053284515,2017_02_22-HD233_SAY47,0,SidesOfTip
283,70,0,SAY47,pm3,470,4690.5685053284515,2017_02_22-HD233_SAY47,0,Tip
284,71,0,SAY47,pm3,470,5032.945475241135,2017_02_22-HD233_SAY47,0,AnteriorBulb
285,71,0,SAY47,pm3,470,5032.945475241135,2017_02_22-HD233_SAY47,0,PosteriorBulb
286,71,0,SAY47,pm3,470,5032.945475241135,2017_02_22-HD233_SAY47,0,SidesOfTip
287,71,0,SAY47,pm3,470,5032.945475241135,2017_02_22-HD233_SAY47,0,Tip
288,72,0,SAY47,pm3,470,5712.81906749927,2017_02_22-HD233_SAY47,0,AnteriorBulb
289,72,0,SAY47,pm3,470,5712.81906749927,2017_02_22-HD233_SAY47,0,PosteriorBulb
290,72,0,SAY47,pm3,470,5712.81906749927,2017_02_22-HD233_SAY47,0,SidesOfTip
291,72,0,SAY47,pm3,470,5712.81906749927,2017_02_22-HD233_SAY47,0,Tip
292,73,0,SAY47,pm3,470,6475.492731478316,2017_02_22-HD233_SAY47,0,AnteriorBulb
293,73,0,SAY47,pm3,470,6475.492731478316,2017_02_22-HD233_SAY47,0,PosteriorBulb
294,73,0,SAY47,pm3,470,6475.492731478316,2017_02_22-HD233_SAY47,0,SidesOfTip
295,73,0,SAY47,pm3,470,6475.492731478316,2017_02_22-HD233_SAY47,0,Tip
296,74,0,SAY47,pm3,470,6588.255655265633,2017_02_22-HD233_SAY47,0,AnteriorBulb
297,74,0,SAY47,pm3,470,6588.255655265633,2017_02_22-HD233_SAY47,0,PosteriorBulb
298,74,0,SAY47,pm3,470,6588.255655265633,2017_02_22-HD233_SAY47,0,SidesOfTip
299,74,0,SAY47,pm3,470,6588.255655265633,2017_02_22-HD233_SAY47,0,Tip
300,75,0,SAY47,pm3,470,6209.919553822325,2017_02_22-HD233_SAY47,0,AnteriorBulb
301,75,0,SAY47,pm3,470,6209.919553822325,2017_02_22-HD233_SAY47,0,PosteriorBulb
302,75,0,SAY47,pm3,470,6209.919553822325,2017_02_22-HD233_SAY47,0,SidesOfTip
303,75,0,SAY47,pm3,470,6209.919553822325,2017_02_22-HD233_SAY47,0,Tip
304,76,0,SAY47,pm3,470,5323.599800790988,2017_02_22-HD233_SAY47,0,AnteriorBulb
305,76,0,SAY47,pm3,470,5323.599800790988,2017_02_22-HD233_SAY47,0,PosteriorBulb
306,76,0,SAY47,pm3,470,5323.599800790988,2017_02_22-HD233_SAY47,0,SidesOfTip
307,76,0,SAY47,pm3,470,5323.599800790988,2017_02_22-HD233_SAY47,0,Tip
308,77,0,SAY47,pm3,470,4612.474732073279,2017_02_22-HD233_SAY47,0,AnteriorBulb
309,77,0,SAY47,pm3,470,4612.474732073279,2017_02_22-HD233_SAY47,0,PosteriorBulb
310,77,0,SAY47,pm3,470,4612.474732073279,2017_02_22-HD233_SAY47,0,SidesOfTip
311,77,0,SAY47,pm3,470,4612.474732073279,2017_02_22-HD233_SAY47,0,Tip
312,78,0,SAY47,pm3,470,5022.393532967109,2017_02_22-HD233_SAY47,0,AnteriorBulb
313,78,0,SAY47,pm3,470,5022.393532967109,2017_02_22-HD233_SAY47,0,PosteriorBulb
314,78,0,SAY47,pm3,470,5022.393532967109,2017_02_22-HD233_SAY47,0,SidesOfTip
315,78,0,SAY47,pm3,470,5022.393532967109,2017_02_22-HD233_SAY47,0,Tip
316,79,0,SAY47,pm3,470,4757.741833512997,2017_02_22-HD233_SAY47,0,AnteriorBulb
317,79,0,SAY47,pm3,470,4757.741833512997,2017_02_22-HD233_SAY47,0,PosteriorBulb
318,79,0,SAY47,pm3,470,4757.741833512997,2017_02_22-HD233_SAY47,0,SidesOfTip
319,79,0,SAY47,pm3,470,4757.741833512997,2017_02_22-HD233_SAY47,0,Tip
320,80,0,SAY47,pm3,470,4827.943542854276,2017_02_22-HD233_SAY47,0,AnteriorBulb
321,80,0,SAY47,pm3,470,4827.943542854276,2017_02_22-HD233_SAY47,0,PosteriorBulb
322,80,0,SAY47,pm3,470,4827.943542854276,2017_02_22-HD233_SAY47,0,SidesOfTip
323,80,0,SAY47,pm3,470,4827.943542854276,2017_02_22-HD233_SAY47,0,Tip
324,81,0,SAY47,pm3,470,4432.997115529687,2017_02_22-HD233_SAY47,0,AnteriorBulb
325,81,0,SAY47,pm3,470,4432.997115529687,2017_02_22-HD233_SAY47,0,PosteriorBulb
326,81,0,SAY47,pm3,470,4432.997115529687,2017_02_22-HD233_SAY47,0,SidesOfTip
327,81,0,SAY47,pm3,470,4432.997115529687,2017_02_22-HD233_SAY47,0,Tip
328,82,0,SAY47,pm3,470,4929.569230268274,2017_02_22-HD233_SAY47,0,AnteriorBulb
329,82,0,SAY47,pm3,470,4929.569230268274,2017_02_22-HD233_SAY47,0,PosteriorBulb
330,82,0,SAY47,pm3,470,4929.569230268274,2017_02_22-HD233_SAY47,0,SidesOfTip
331,82,0,SAY47,pm3,470,4929.569230268274,2017_02_22-HD233_SAY47,0,Tip
332,83,0,SAY47,pm3,470,4423.68672598446,2017_02_22-HD233_SAY47,0,AnteriorBulb
333,83,0,SAY47,pm3,470,4423.68672598446,2017_02_22-HD233_SAY47,0,PosteriorBulb
334,83,0,SAY47,pm3,470,4423.68672598446,2017_02_22-HD233_SAY47,0,SidesOfTip
335,83,0,SAY47,pm3,470,4423.68672598446,2017_02_22-HD233_SAY47,0,Tip
336,84,0,SAY47,pm3,470,5501.460586956322,2017_02_22-HD233_SAY47,0,AnteriorBulb
337,84,0,SAY47,pm3,470,5501.460586956322,2017_02_22-HD233_SAY47,0,PosteriorBulb
338,84,0,SAY47,pm3,470,5501.460586956322,2017_02_22-HD233_SAY47,0,SidesOfTip
339,84,0,SAY47,pm3,470,5501.460586956322,2017_02_22-HD233_SAY47,0,Tip
340,85,0,SAY47,pm3,470,5487.71074544831,2017_02_22-HD233_SAY47,0,AnteriorBulb
341,85,0,SAY47,pm3,470,5487.71074544831,2017_02_22-HD233_SAY47,0,PosteriorBulb
342,85,0,SAY47,pm3,470,5487.71074544831,2017_02_22-HD233_SAY47,0,SidesOfTip
343,85,0,SAY47,pm3,470,5487.71074544831,2017_02_22-HD233_SAY47,0,Tip
344,86,0,SAY47,pm3,470,4844.724856770343,2017_02_22-HD233_SAY47,0,AnteriorBulb
345,86,0,SAY47,pm3,470,4844.724856770343,2017_02_22-HD233_SAY47,0,PosteriorBulb
346,86,0,SAY47,pm3,470,4844.724856770343,2017_02_22-HD233_SAY47,0,SidesOfTip
347,86,0,SAY47,pm3,470,4844.724856770343,2017_02_22-HD233_SAY47,0,Tip
348,87,0,SAY47,pm3,470,5328.032269580933,2017_02_22-HD233_SAY47,0,AnteriorBulb
349,87,0,SAY47,pm3,470,5328.032269580933,2017_02_22-HD233_SAY47,0,PosteriorBulb
350,87,0,SAY47,pm3,470,5328.032269580933,2017_02_22-HD233_SAY47,0,SidesOfTip
351,87,0,SAY47,pm3,470,5328.032269580933,2017_02_22-HD233_SAY47,0,Tip
352,88,0,SAY47,pm3,470,4044.2817778313483,2017_02_22-HD233_SAY47,2,AnteriorBulb
353,88,0,SAY47,pm3,470,4044.2817778313483,2017_02_22-HD233_SAY47,0,PosteriorBulb
354,88,0,SAY47,pm3,470,4044.2817778313483,2017_02_22-HD233_SAY47,0,SidesOfTip
355,88,0,SAY47,pm3,470,4044.2817778313483,2017_02_22-HD233_SAY47,2,Tip
356,89,0,SAY47,pm3,470,5130.446071701718,2017_02_22-HD233_SAY47,0,AnteriorBulb
357,89,0,SAY47,pm3,470,5130.446071701718,2017_02_22-HD233_SAY47,0,PosteriorBulb
358,89,0,SAY47,pm3,470,5130.446071701718,2017_02_22-HD233_SAY47,0,SidesOfTip
359,89,0,SAY47,pm3,470,5130.446071701718,2017_02_22-HD233_SAY47,0,Tip
360,90,0,SAY47,pm3,470,5495.365111566918,2017_02_22-HD233_SAY47,3,AnteriorBulb
361,90,0,SAY47,pm3,470,5495.365111566918,2017_02_22-HD233_SAY47,3,PosteriorBulb
362,90,0,SAY47,pm3,470,5495.365111566918,2017_02_22-HD233_SAY47,3,SidesOfTip
363,90,0,SAY47,pm3,470,5495.365111566918,2017_02_22-HD233_SAY47,3,Tip
364,91,0,SAY47,pm3,470,5801.782437151522,2017_02_22-HD233_SAY47,0,AnteriorBulb
365,91,0,SAY47,pm3,470,5801.782437151522,2017_02_22-HD233_SAY47,0,PosteriorBulb
366,91,0,SAY47,pm3,470,5801.782437151522,2017_02_22-HD233_SAY47,0,SidesOfTip
367,91,0,SAY47,pm3,470,5801.782437151522,2017_02_22-HD233_SAY47,0,Tip
368,92,0,SAY47,pm3,470,4606.91619394226,2017_02_22-HD233_SAY47,0,AnteriorBulb
369,92,0,SAY47,pm3,470,4606.91619394226,2017_02_22-HD233_SAY47,0,PosteriorBulb
370,92,0,SAY47,pm3,470,4606.91619394226,2017_02_22-HD233_SAY47,0,SidesOfTip
371,92,0,SAY47,pm3,470,4606.91619394226,2017_02_22-HD233_SAY47,0,Tip
372,93,0,SAY47,pm3,470,5013.325327450451,2017_02_22-HD233_SAY47,0,AnteriorBulb
373,93,0,SAY47,pm3,470,5013.325327450451,2017_02_22-HD233_SAY47,0,PosteriorBulb
374,93,0,SAY47,pm3,470,5013.325327450451,2017_02_22-HD233_SAY47,0,SidesOfTip
375,93,0,SAY47,pm3,470,5013.325327450451,2017_02_22-HD233_SAY47,0,Tip
376,94,0,SAY47,pm3,470,4551.492776138168,2017_02_22-HD233_SAY47,0,AnteriorBulb
377,94,0,SAY47,pm3,470,4551.492776138168,2017_02_22-HD233_SAY47,0,PosteriorBulb
378,94,0,SAY47,pm3,470,4551.492776138168,2017_02_22-HD233_SAY47,0,SidesOfTip
379,94,0,SAY47,pm3,470,4551.492776138168,2017_02_22-HD233_SAY47,0,Tip
380,95,0,SAY47,pm3,470,5302.924346433706,2017_02_22-HD233_SAY47,0,AnteriorBulb
381,95,0,SAY47,pm3,470,5302.924346433706,2017_02_22-HD233_SAY47,0,PosteriorBulb
382,95,0,SAY47,pm3,470,5302.924346433706,2017_02_22-HD233_SAY47,0,SidesOfTip
383,95,0,SAY47,pm3,470,5302.924346433706,2017_02_22-HD233_SAY47,0,Tip
384,96,0,SAY47,pm3,470,5458.499943802234,2017_02_22-HD233_SAY47,2,AnteriorBulb
385,96,0,SAY47,pm3,470,5458.499943802234,2017_02_22-HD233_SAY47,1,PosteriorBulb
386,96,0,SAY47,pm3,470,5458.499943802234,2017_02_22-HD233_SAY47,0,SidesOfTip
387,96,0,SAY47,pm3,470,5458.499943802234,2017_02_22-HD233_SAY47,2,Tip
388,97,0,SAY47,pm3,470,5452.894792585448,2017_02_22-HD233_SAY47,3,AnteriorBulb
389,97,0,SAY47,pm3,470,5452.894792585448,2017_02_22-HD233_SAY47,0,PosteriorBulb
390,97,0,SAY47,pm3,470,5452.894792585448,2017_02_22-HD233_SAY47,3,SidesOfTip
391,97,0,SAY47,pm3,470,5452.894792585448,2017_02_22-HD233_SAY47,1,Tip
392,98,0,SAY47,pm3,470,5390.483935499477,2017_02_22-HD233_SAY47,0,AnteriorBulb
393,98,0,SAY47,pm3,470,5390.483935499477,2017_02_22-HD233_SAY47,0,PosteriorBulb
394,98,0,SAY47,pm3,470,5390.483935499477,2017_02_22-HD233_SAY47,0,SidesOfTip
395,98,0,SAY47,pm3,470,5390.483935499477,2017_02_22-HD233_SAY47,0,Tip
396,99,0,SAY47,pm3,470,5642.995330403182,2017_02_22-HD233_SAY47,0,AnteriorBulb
397,99,0,SAY47,pm3,470,5642.995330403182,2017_02_22-HD233_SAY47,0,PosteriorBulb
398,99,0,SAY47,pm3,470,5642.995330403182,2017_02_22-HD233_SAY47,0,SidesOfTip
399,99,0,SAY47,pm3,470,5642.995330403182,2017_02_22-HD233_SAY47,0,Tip
400,100,0,SAY47,pm3,470,6499.529883529367,2017_02_22-HD233_SAY47,0,AnteriorBulb
401,100,0,SAY47,pm3,470,6499.529883529367,2017_02_22-HD233_SAY47,0,PosteriorBulb
402,100,0,SAY47,pm3,470,6499.529883529367,2017_02_22-HD233_SAY47,0,SidesOfTip
403,100,0,SAY47,pm3,470,6499.529883529367,2017_02_22-HD233_SAY47,0,Tip
404,101,0,SAY47,pm3,470,5964.715027451868,2017_02_22-HD233_SAY47,0,AnteriorBulb
405,101,0,SAY47,pm3,470,5964.715027451868,2017_02_22-HD233_SAY47,0,PosteriorBulb
406,101,0,SAY47,pm3,470,5964.715027451868,2017_02_22-HD233_SAY47,0,SidesOfTip
407,101,0,SAY47,pm3,470,5964.715027451868,2017_02_22-HD233_SAY47,0,Tip
408,102,0,SAY47,pm3,470,5847.519228992269,2017_02_22-HD233_SAY47,0,AnteriorBulb
409,102,0,SAY47,pm3,470,5847.519228992269,2017_02_22-HD233_SAY47,0,PosteriorBulb
410,102,0,SAY47,pm3,470,5847.519228992269,2017_02_22-HD233_SAY47,0,SidesOfTip
411,102,0,SAY47,pm3,470,5847.519228992269,2017_02_22-HD233_SAY47,0,Tip
412,103,0,SAY47,pm3,470,6517.883424219945,2017_02_22-HD233_SAY47,0,AnteriorBulb
413,103,0,SAY47,pm3,470,6517.883424219945,2017_02_22-HD233_SAY47,0,PosteriorBulb
414,103,0,SAY47,pm3,470,6517.883424219945,2017_02_22-HD233_SAY47,0,SidesOfTip
415,103,0,SAY47,pm3,470,6517.883424219945,2017_02_22-HD233_SAY47,0,Tip
416,104,0,SAY47,pm3,470,6589.783831122778,2017_02_22-HD233_SAY47,0,AnteriorBulb
417,104,0,SAY47,pm3,470,6589.783831122778,2017_02_22-HD233_SAY47,0,PosteriorBulb
418,104,0,SAY47,pm3,470,6589.783831122778,2017_02_22-HD233_SAY47,0,SidesOfTip
419,104,0,SAY47,pm3,470,6589.783831122778,2017_02_22-HD233_SAY47,0,Tip
420,105,0,SAY47,pm3,470,6349.838243326021,2017_02_22-HD233_SAY47,0,AnteriorBulb
421,105,0,SAY47,pm3,470,6349.838243326021,2017_02_22-HD233_SAY47,0,PosteriorBulb
422,105,0,SAY47,pm3,470,6349.838243326021,2017_02_22-HD233_SAY47,0,SidesOfTip
423,105,0,SAY47,pm3,470,6349.838243326021,2017_02_22-HD233_SAY47,0,Tip
424,106,0,SAY47,pm3,470,5469.908434844898,2017_02_22-HD233_SAY47,0,AnteriorBulb
425,106,0,SAY47,pm3,470,5469.908434844898,2017_02_22-HD233_SAY47,0,PosteriorBulb
426,106,0,SAY47,pm3,470,5469.908434844898,2017_02_22-HD233_SAY47,0,SidesOfTip
427,106,0,SAY47,pm3,470,5469.908434844898,2017_02_22-HD233_SAY47,0,Tip
428,107,0,SAY47,pm3,470,5399.243262096105,2017_02_22-HD233_SAY47,0,AnteriorBulb
429,107,0,SAY47,pm3,470,5399.243262096105,2017_02_22-HD233_SAY47,0,PosteriorBulb
430,107,0,SAY47,pm3,470,5399.243262096105,2017_02_22-HD233_SAY47,0,SidesOfTip
431,107,0,SAY47,pm3,470,5399.243262096105,2017_02_22-HD233_SAY47,0,Tip
432,108,0,SAY47,pm3,470,5150.412719879193,2017_02_22-HD233_SAY47,0,AnteriorBulb
433,108,0,SAY47,pm3,470,5150.412719879193,2017_02_22-HD233_SAY47,0,PosteriorBulb
434,108,0,SAY47,pm3,470,5150.412719879193,2017_02_22-HD233_SAY47,0,SidesOfTip
435,108,0,SAY47,pm3,470,5150.412719879193,2017_02_22-HD233_SAY47,0,Tip
436,109,0,SAY47,pm3,470,6027.429155095788,2017_02_22-HD233_SAY47,0,AnteriorBulb
437,109,0,SAY47,pm3,470,6027.429155095788,2017_02_22-HD233_SAY47,0,PosteriorBulb
438,109,0,SAY47,pm3,470,6027.429155095788,2017_02_22-HD233_SAY47,0,SidesOfTip
439,109,0,SAY47,pm3,470,6027.429155095788,2017_02_22-HD233_SAY47,0,Tip
440,110,0,SAY47,pm3,470,6823.880901847272,2017_02_22-HD233_SAY47,0,AnteriorBulb
441,110,0,SAY47,pm3,470,6823.880901847272,2017_02_22-HD233_SAY47,0,PosteriorBulb
442,110,0,SAY47,pm3,470,6823.880901847272,2017_02_22-HD233_SAY47,0,SidesOfTip
443,110,0,SAY47,pm3,470,6823.880901847272,2017_02_22-HD233_SAY47,0,Tip
444,111,0,SAY47,pm3,470,5856.991604235642,2017_02_22-HD233_SAY47,0,AnteriorBulb
445,111,0,SAY47,pm3,470,5856.991604235642,2017_02_22-HD233_SAY47,0,PosteriorBulb
446,111,0,SAY47,pm3,470,5856.991604235642,2017_02_22-HD233_SAY47,0,SidesOfTip
447,111,0,SAY47,pm3,470,5856.991604235642,2017_02_22-HD233_SAY47,0,Tip
448,112,0,SAY47,pm3,470,5224.291447904513,2017_02_22-HD233_SAY47,0,AnteriorBulb
449,112,0,SAY47,pm3,470,5224.291447904513,2017_02_22-HD233_SAY47,0,PosteriorBulb
450,112,0,SAY47,pm3,470,5224.291447904513,2017_02_22-HD233_SAY47,0,SidesOfTip
451,112,0,SAY47,pm3,470,5224.291447904513,2017_02_22-HD233_SAY47,0,Tip
452,113,0,SAY47,pm3,470,5164.810705296689,2017_02_22-HD233_SAY47,0,AnteriorBulb
453,113,0,SAY47,pm3,470,5164.810705296689,2017_02_22-HD233_SAY47,0,PosteriorBulb
454,113,0,SAY47,pm3,470,5164.810705296689,2017_02_22-HD233_SAY47,0,SidesOfTip
455,113,0,SAY47,pm3,470,5164.810705296689,2017_02_22-HD233_SAY47,0,Tip
456,114,0,SAY47,pm3,470,6023.65119974521,2017_02_22-HD233_SAY47,0,AnteriorBulb
457,114,0,SAY47,pm3,470,6023.65119974521,2017_02_22-HD233_SAY47,0,PosteriorBulb
458,114,0,SAY47,pm3,470,6023.65119974521,2017_02_22-HD233_SAY47,0,SidesOfTip
459,114,0,SAY47,pm3,470,6023.65119974521,2017_02_22-HD233_SAY47,0,Tip
460,115,0,SAY47,pm3,470,5397.705473809566,2017_02_22-HD233_SAY47,2,AnteriorBulb
461,115,0,SAY47,pm3,470,5397.705473809566,2017_02_22-HD233_SAY47,3,PosteriorBulb
462,115,0,SAY47,pm3,470,5397.705473809566,2017_02_22-HD233_SAY47,0,SidesOfTip
463,115,0,SAY47,pm3,470,5397.705473809566,2017_02_22-HD233_SAY47,1,Tip
464,116,0,SAY47,pm3,470,6486.1053115759705,2017_02_22-HD233_SAY47,0,AnteriorBulb
465,116,0,SAY47,pm3,470,6486.1053115759705,2017_02_22-HD233_SAY47,0,PosteriorBulb
466,116,0,SAY47,pm3,470,6486.1053115759705,2017_02_22-HD233_SAY47,0,SidesOfTip
467,116,0,SAY47,pm3,470,6486.1053115759705,2017_02_22-HD233_SAY47,0,Tip
468,117,0,SAY47,pm3,470,5680.778828056071,2017_02_22-HD233_SAY47,0,AnteriorBulb
469,117,0,SAY47,pm3,470,5680.778828056071,2017_02_22-HD233_SAY47,0,PosteriorBulb
470,117,0,SAY47,pm3,470,5680.778828056071,2017_02_22-HD233_SAY47,0,SidesOfTip
471,117,0,SAY47,pm3,470,5680.778828056071,2017_02_22-HD233_SAY47,0,Tip
472,118,0,SAY47,pm3,470,6533.228811564233,2017_02_22-HD233_SAY47,0,AnteriorBulb
473,118,0,SAY47,pm3,470,6533.228811564233,2017_02_22-HD233_SAY47,0,PosteriorBulb
474,118,0,SAY47,pm3,470,6533.228811564233,2017_02_22-HD233_SAY47,0,SidesOfTip
475,118,0,SAY47,pm3,470,6533.228811564233,2017_02_22-HD233_SAY47,0,Tip
476,119,0,SAY47,pm3,470,5837.901673843874,2017_02_22-HD233_SAY47,3,AnteriorBulb
477,119,0,SAY47,pm3,470,5837.901673843874,2017_02_22-HD233_SAY47,3,PosteriorBulb
478,119,0,SAY47,pm3,470,5837.901673843874,2017_02_22-HD233_SAY47,3,SidesOfTip
479,119,0,SAY47,pm3,470,5837.901673843874,2017_02_22-HD233_SAY47,3,Tip
480,120,0,SAY47,pm3,470,4801.7121502907,2017_02_22-HD233_SAY47,0,AnteriorBulb
481,120,0,SAY47,pm3,470,4801.7121502907,2017_02_22-HD233_SAY47,0,PosteriorBulb
482,120,0,SAY47,pm3,470,4801.7121502907,2017_02_22-HD233_SAY47,0,SidesOfTip
483,120,0,SAY47,pm3,470,4801.7121502907,2017_02_22-HD233_SAY47,0,Tip
484,121,0,SAY47,pm3,470,5529.344423358898,2017_02_22-HD233_SAY47,0,AnteriorBulb
485,121,0,SAY47,pm3,470,5529.344423358898,2017_02_22-HD233_SAY47,0,PosteriorBulb
486,121,0,SAY47,pm3,470,5529.344423358898,2017_02_22-HD233_SAY47,0,SidesOfTip
487,121,0,SAY47,pm3,470,5529.344423358898,2017_02_22-HD233_SAY47,0,Tip
488,122,0,SAY47,pm3,470,5070.100098005865,2017_02_22-HD233_SAY47,0,AnteriorBulb
489,122,0,SAY47,pm3,470,5070.100098005865,2017_02_22-HD233_SAY47,0,PosteriorBulb
490,122,0,SAY47,pm3,470,5070.100098005865,2017_02_22-HD233_SAY47,0,SidesOfTip
491,122,0,SAY47,pm3,470,5070.100098005865,2017_02_22-HD233_SAY47,0,Tip
492,0,1,HD233,pm3,470,5780.2283341576385,2017_02_22-HD233_SAY47,0,AnteriorBulb
493,0,1,HD233,pm3,470,5780.2283341576385,2017_02_22-HD233_SAY47,0,PosteriorBulb
494,0,1,HD233,pm3,470,5780.2283341576385,2017_02_22-HD233_SAY47,0,SidesOfTip
495,0,1,HD233,pm3,470,5780.2283341576385,2017_02_22-HD233_SAY47,0,Tip
496,1,1,HD233,pm3,470,6314.299204358242,2017_02_22-HD233_SAY47,0,AnteriorBulb
497,1,1,HD233,pm3,470,6314.299204358242,2017_02_22-HD233_SAY47,0,PosteriorBulb
498,1,1,HD233,pm3,470,6314.299204358242,2017_02_22-HD233_SAY47,1,SidesOfTip
499,1,1,HD233,pm3,470,6314.299204358242,2017_02_22-HD233_SAY47,0,Tip
500,2,1,HD233,pm3,470,6847.011187927613,2017_02_22-HD233_SAY47,0,AnteriorBulb
501,2,1,HD233,pm3,470,6847.011187927613,2017_02_22-HD233_SAY47,0,PosteriorBulb
502,2,1,HD233,pm3,470,6847.011187927613,2017_02_22-HD233_SAY47,0,SidesOfTip
503,2,1,HD233,pm3,470,6847.011187927613,2017_02_22-HD233_SAY47,0,Tip
504,3,1,HD233,pm3,470,6064.396922160497,2017_02_22-HD233_SAY47,0,AnteriorBulb
505,3,1,HD233,pm3,470,6064.396922160497,2017_02_22-HD233_SAY47,0,PosteriorBulb
506,3,1,HD233,pm3,470,6064.396922160497,2017_02_22-HD233_SAY47,0,SidesOfTip
507,3,1,HD233,pm3,470,6064.396922160497,2017_02_22-HD233_SAY47,0,Tip
508,4,1,HD233,pm3,470,6627.303587784035,2017_02_22-HD233_SAY47,0,AnteriorBulb
509,4,1,HD233,pm3,470,6627.303587784035,2017_02_22-HD233_SAY47,0,PosteriorBulb
510,4,1,HD233,pm3,470,6627.303587784035,2017_02_22-HD233_SAY47,0,SidesOfTip
511,4,1,HD233,pm3,470,6627.303587784035,2017_02_22-HD233_SAY47,0,Tip
512,5,1,HD233,pm3,470,5786.044172504714,2017_02_22-HD233_SAY47,0,AnteriorBulb
513,5,1,HD233,pm3,470,5786.044172504714,2017_02_22-HD233_SAY47,0,PosteriorBulb
514,5,1,HD233,pm3,470,5786.044172504714,2017_02_22-HD233_SAY47,0,SidesOfTip
515,5,1,HD233,pm3,470,5786.044172504714,2017_02_22-HD233_SAY47,0,Tip
516,6,1,HD233,pm3,470,6022.650263971294,2017_02_22-HD233_SAY47,0,AnteriorBulb
517,6,1,HD233,pm3,470,6022.650263971294,2017_02_22-HD233_SAY47,0,PosteriorBulb
518,6,1,HD233,pm3,470,6022.650263971294,2017_02_22-HD233_SAY47,0,SidesOfTip
519,6,1,HD233,pm3,470,6022.650263971294,2017_02_22-HD233_SAY47,0,Tip
520,7,1,HD233,pm3,470,6390.783730402435,2017_02_22-HD233_SAY47,0,AnteriorBulb
521,7,1,HD233,pm3,470,6390.783730402435,2017_02_22-HD233_SAY47,0,PosteriorBulb
522,7,1,HD233,pm3,470,6390.783730402435,2017_02_22-HD233_SAY47,0,SidesOfTip
523,7,1,HD233,pm3,470,6390.783730402435,2017_02_22-HD233_SAY47,0,Tip
524,8,1,HD233,pm3,470,6934.498079973865,2017_02_22-HD233_SAY47,0,AnteriorBulb
525,8,1,HD233,pm3,470,6934.498079973865,2017_02_22-HD233_SAY47,0,PosteriorBulb
526,8,1,HD233,pm3,470,6934.498079973865,2017_02_22-HD233_SAY47,0,SidesOfTip
527,8,1,HD233,pm3,470,6934.498079973865,2017_02_22-HD233_SAY47,0,Tip
528,9,1,HD233,pm3,470,7905.6590707330015,2017_02_22-HD233_SAY47,0,AnteriorBulb
529,9,1,HD233,pm3,470,7905.6590707330015,2017_02_22-HD233_SAY47,0,PosteriorBulb
530,9,1,HD233,pm3,470,7905.6590707330015,2017_02_22-HD233_SAY47,0,SidesOfTip
531,9,1,HD233,pm3,470,7905.6590707330015,2017_02_22-HD233_SAY47,0,Tip
532,10,1,HD233,pm3,470,6617.247642960247,2017_02_22-HD233_SAY47,0,AnteriorBulb
533,10,1,HD233,pm3,470,6617.247642960247,2017_02_22-HD233_SAY47,3,PosteriorBulb
534,10,1,HD233,pm3,470,6617.247642960247,2017_02_22-HD233_SAY47,0,SidesOfTip
535,10,1,HD233,pm3,470,6617.247642960247,2017_02_22-HD233_SAY47,0,Tip
536,11,1,HD233,pm3,470,6623.117600897314,2017_02_22-HD233_SAY47,0,AnteriorBulb
537,11,1,HD233,pm3,470,6623.117600897314,2017_02_22-HD233_SAY47,0,PosteriorBulb
538,11,1,HD233,pm3,470,6623.117600897314,2017_02_22-HD233_SAY47,2,SidesOfTip
539,11,1,HD233,pm3,470,6623.117600897314,2017_02_22-HD233_SAY47,0,Tip
540,12,1,HD233,pm3,470,5482.806450408788,2017_02_22-HD233_SAY47,2,AnteriorBulb
541,12,1,HD233,pm3,470,5482.806450408788,2017_02_22-HD233_SAY47,0,PosteriorBulb
542,12,1,HD233,pm3,470,5482.806450408788,2017_02_22-HD233_SAY47,0,SidesOfTip
543,12,1,HD233,pm3,470,5482.806450408788,2017_02_22-HD233_SAY47,0,Tip
544,13,1,HD233,pm3,470,6538.212631193143,2017_02_22-HD233_SAY47,0,AnteriorBulb
545,13,1,HD233,pm3,470,6538.212631193143,2017_02_22-HD233_SAY47,0,PosteriorBulb
546,13,1,HD233,pm3,470,6538.212631193143,2017_02_22-HD233_SAY47,0,SidesOfTip
547,13,1,HD233,pm3,470,6538.212631193143,2017_02_22-HD233_SAY47,0,Tip
548,14,1,HD233,pm3,470,5210.940670692977,2017_02_22-HD233_SAY47,0,AnteriorBulb
549,14,1,HD233,pm3,470,5210.940670692977,2017_02_22-HD233_SAY47,0,PosteriorBulb
550,14,1,HD233,pm3,470,5210.940670692977,2017_02_22-HD233_SAY47,0,SidesOfTip
551,14,1,HD233,pm3,470,5210.940670692977,2017_02_22-HD233_SAY47,0,Tip
552,15,1,HD233,pm3,470,7020.839547825522,2017_02_22-HD233_SAY47,0,AnteriorBulb
553,15,1,HD233,pm3,470,7020.839547825522,2017_02_22-HD233_SAY47,0,PosteriorBulb
554,15,1,HD233,pm3,470,7020.839547825522,2017_02_22-HD233_SAY47,0,SidesOfTip
555,15,1,HD233,pm3,470,7020.839547825522,2017_02_22-HD233_SAY47,0,Tip
556,16,1,HD233,pm3,470,6310.095849267861,2017_02_22-HD233_SAY47,0,AnteriorBulb
