pair_id,region,midline_strategy,error,i410_1,i410_2
46,medialAxis,RD,50.9741864556345,6397.04774929258,6346.07356283694
46,medialAxis,WD,29.6416201832324,6338.34345793198,6308.70183774875
46,medialAxis,FN,0.644488139431508,6397.04774929258,6396.40326115315
46,pharynx,US,4.07622465829669,6212.38680783241,6208.31058317412
46,pharynx,UD,16.6208171402727,6212.38680783241,6195.76599069214
46,pharynx,RS,10.2423400235399,6212.38680783243,6202.14446780888
46,pharynx,RD,49.2063590260917,6212.38680783243,6163.18044880633
46,pharynx,WD,30.6591575231744,6160.37332337609,6129.71416585291
46,pharynx,FN,1.19689502753317e-11,6212.38680783243,6212.38680783241
47,prePM7,US,-21.1153972454167,5128.88431678216,5149.99971402758
47,prePM7,UD,101.725569196106,5128.88431678216,5027.15874758605
47,prePM7,RS,1.38598800888947,5206.03975773829,5204.6537697294
47,prePM7,RD,50.8221011553359,5206.03975773829,5155.21765658295
47,prePM7,WD,-56.9985312429175,4313.94851988678,4370.94705112969
47,prePM7,FN,77.1554409561279,5206.03975773829,5128.88431678216
47,pm7,US,89.62403839086,10384.3377949605,10294.7137565696
47,pm7,UD,77.2628395441142,10384.3377949605,10307.0749554163
47,pm7,RS,85.629139313731,10311.4858380677,10225.856698754
47,pm7,RD,117.389117360343,10311.4858380677,10194.0967207074
47,pm7,WD,100.101597858391,9600.59773781218,9500.49613995379
47,pm7,FN,-72.851956892712,10311.4858380677,10384.3377949605
47,pm6,US,27.1147895332678,6778.80598844168,6751.69119890841
47,pm6,UD,36.4567460749578,6778.80598844168,6742.34924236672
47,pm6,RS,30.5443538693901,6768.10232397103,6737.55797010164
47,pm6,RD,58.7231764612015,6768.10232397103,6709.37914750983
47,pm6,WD,-6.68868752371388,7670.71446283196,7677.40315035568
47,pm6,FN,-10.7036644706499,6768.10232397103,6778.80598844168
47,pm5,US,50.5494199095089,4047.74947278192,3997.20005287241
47,pm5,UD,46.1863527668322,4047.74947278192,4001.56312001509
47,pm5,RS,53.3988843299523,4048.46716066519,3995.06827633523
47,pm5,RD,47.7514438390644,4048.46716066519,4000.71571682612
47,pm5,WD,-5.69028622756299,4081.14659388804,4086.8368801156
47,pm5,FN,0.717687883268284,4048.46716066519,4047.74947278192
47,pm4,US,3.27682798036562,8544.29833978221,8541.02151180184
47,pm4,UD,59.8451149702959,8544.29833978221,8484.45322481191
47,pm4,RS,11.2488393551958,8533.30990321939,8522.06106386419
47,pm4,RD,65.9373245310786,8533.30990321939,8467.37257868831
47,pm4,WD,42.4343753250225,8042.90633110638,8000.47195578135
47,pm4,FN,-10.988436562819,8533.30990321939,8544.29833978221
47,pm3,US,26.4686617761907,7188.21335967639,7161.7446979002
47,pm3,UD,27.1894899115314,7188.21335967639,7161.02386976486
47,pm3,RS,53.7769034150943,7192.59076808819,7138.81386467309
47,pm3,RD,69.1272070127682,7192.59076808819,7123.46356107542
47,pm3,WD,-29.6500765690721,7323.22683909594,7352.87691566502
47,pm3,FN,4.37740841179817,7192.59076808819,7188.21335967639
47,postPM3,US,-63.3042546511023,3576.44994366517,3639.75419831628
47,postPM3,UD,-115.964604869341,3576.44994366517,3692.41454853451
47,postPM3,RS,-10.7109053295385,3573.29461467257,3584.00552000211
47,postPM3,RD,-10.0216600569051,3573.29461467257,3583.31627472948
47,postPM3,WD,-8.94217561240419,3742.9729585107,3751.9151341231
47,postPM3,FN,-3.15532899260082,3573.29461467257,3576.44994366517
47,medialAxis,US,23.0114590518962,6416.19597143133,6393.18451237943
47,medialAxis,UD,33.2868108116755,6416.19597143133,6382.90916061965
47,medialAxis,RS,39.7970893007561,6416.65168156644,6376.85459226569
47,medialAxis,RD,57.3456680419538,6416.65168156644,6359.30601352449
47,medialAxis,WD,1.80059050848841,6364.46653136073,6362.66594085224
47,medialAxis,FN,0.455710135112249,6416.65168156644,6416.19597143133
47,pharynx,US,18.2198752654834,6228.20834027869,6209.98846501321
47,pharynx,UD,27.5763120439095,6228.20834027869,6200.63202823478
47,pharynx,RS,35.5398545652396,6228.2083402787,6192.66848571347
47,pharynx,RD,52.6342445325252,6228.2083402787,6175.57409574618
47,pharynx,WD,0.915182854387157,6182.20754915732,6181.29236630293
47,pharynx,FN,1.18188836495392e-11,6228.2083402787,6228.20834027869
48,prePM7,US,113.881551914938,5138.07521365969,5024.19366174475
48,prePM7,UD,106.84973540258,5138.07521365969,5031.22547825711
48,prePM7,RS,-29.2115510874609,5217.14921583301,5246.36076692047
48,prePM7,RD,-37.8024046145088,5217.14921583301,5254.95162044751
48,prePM7,WD,-37.1858548721469,4156.48075870555,4193.66661357769
48,prePM7,FN,79.0740021733144,5217.14921583301,5138.07521365969
48,pm7,US,-32.1912806070416,10330.9417955673,10363.1330761744
48,pm7,UD,-32.620107273437,10330.9417955673,10363.5619028407
48,pm7,RS,3.45578702135123,10251.2892608679,10247.8334738466
48,pm7,RD,-5.27187622008867,10251.2892608679,10256.561137088
48,pm7,WD,82.8149663666122,9248.13873422415,9165.32376785754
48,pm7,FN,-79.652534699382,10251.2892608679,10330.9417955673
48,pm6,US,11.6918305521502,6775.44078716315,6763.748956611
48,pm6,UD,21.7161028008587,6775.44078716315,6753.72468436229
48,pm6,RS,-22.3371967064812,6765.17285925449,6787.51005596097
48,pm6,RD,-27.3466799248218,6765.17285925449,6792.51953917931
48,pm6,WD,33.7384359014109,8026.76309605699,7993.02466015558
48,pm6,FN,-10.2679279086605,6765.17285925449,6775.44078716315
48,pm5,US,-10.5766525497012,4083.88329038201,4094.45994293171
48,pm5,UD,17.2071145139209,4083.88329038201,4066.67617586809
48,pm5,RS,-24.3491459020462,4084.42740532417,4108.77655122622
48,pm5,RD,12.546831985952,4084.42740532417,4071.88057333822
48,pm5,WD,43.3003993659859,4191.01356989741,4147.71317053142
48,pm5,FN,0.544114942166236,4084.42740532417,4083.88329038201
48,pm4,US,64.9173111521147,8535.78513447421,8470.86782332209
48,pm4,UD,-88.3275366201569,8535.78513447421,8624.11267109437
48,pm4,RS,45.8748241540718,8522.93301535829,8477.05819120422
48,pm4,RD,-92.5494270828132,8522.93301535829,8615.4824424411
48,pm4,WD,-62.09786381588,7817.50249970041,7879.60036351629
48,pm4,FN,-12.8521191159194,8522.93301535829,8535.78513447421
48,pm3,US,17.2475790165935,7197.16824581575,7179.92066679915
48,pm3,UD,37.3997257996467,7197.16824581575,7159.7685200161
48,pm3,RS,17.2213031959748,7203.49243119123,7186.27112799525
48,pm3,RD,37.2683148356329,7203.49243119123,7166.2241163556
48,pm3,WD,50.4867572466142,7423.50710460086,7373.02034735424
48,pm3,FN,6.32418537548318,7203.49243119123,7197.16824581575
48,postPM3,US,-130.652994593015,3593.93343690871,3724.58643150173
48,postPM3,UD,-162.541635177793,3593.93343690871,3756.47507208651
48,postPM3,RS,-30.2045400954214,3587.84476193053,3618.04930202595
48,postPM3,RD,-67.2365909404676,3587.84476193053,3655.081352871
48,postPM3,WD,-79.0500033062511,3737.52550817615,3816.5755114824
48,postPM3,FN,-6.08867497818331,3587.84476193053,3593.93343690871
48,medialAxis,US,16.4546235300625,6431.14282816473,6414.68820463467
48,medialAxis,UD,6.48060913535518,6431.14282816473,6424.66221902938
48,medialAxis,RS,-0.574491254869329,6431.19938322148,6431.77387447634
48,medialAxis,RD,-7.57597246216161,6431.19938322148,6438.77535568364
48,medialAxis,WD,29.1072880953212,6385.39562458145,6356.28833648613
48,medialAxis,FN,0.0565550567389197,6431.19938322148,6431.14282816473
48,pharynx,US,11.925465741244,6241.98106573967,6230.05559999843
48,pharynx,UD,1.98426396428861,6241.98106573967,6239.99680177538
48,pharynx,RS,-2.73561395144129,6241.98106573968,6244.71667969112
48,pharynx,RD,-10.0065584042649,6241.98106573968,6251.98762414395
48,pharynx,WD,24.6973493581759,6200.46956667225,6175.77221731408
48,pharynx,FN,1.21053744805977e-11,6241.98106573968,6241.98106573967
49,prePM7,US,-44.5138258390311,5028.63880505201,5073.15263089104
49,prePM7,UD,-48.2083708922428,5028.63880505201,5076.84717594426
49,prePM7,RS,25.5324440910762,5112.62803086612,5087.09558677504
49,prePM7,RD,34.4751463987817,5112.62803086612,5078.15288446734
49,prePM7,WD,5.16984778284654,4582.19344497389,4577.02359719105
49,prePM7,FN,83.9892258141054,5112.62803086612,5028.63880505201
49,pm7,US,56.8215611650463,10382.2228324207,10325.4012712556
49,pm7,UD,57.0372823430664,10382.2228324207,10325.1855500776
49,pm7,RS,67.7056504789796,10283.7547046852,10216.0490542063
49,pm7,RD,74.8510797712626,10283.7547046852,10208.903624914
49,pm7,WD,-43.1284629255321,8762.34988161155,8805.47834453708
49,pm7,FN,-98.4681277354588,10283.7547046852,10382.2228324207
49,pm6,US,-94.7318582026351,6675.7855762101,6770.51743441273
49,pm6,UD,-94.0779906032061,6675.7855762101,6769.8635668133
49,pm6,RS,-33.6945146774432,6680.24015556772,6713.93467024516
49,pm6,RD,-17.8402516031059,6680.24015556772,6698.08040717083
49,pm6,WD,45.9156935100994,7347.40458473765,7301.48889122755
49,pm6,FN,4.45457935762045,6680.24015556772,6675.7855762101
49,pm5,US,18.3170578159703,4013.64344749531,3995.32638967934
49,pm5,UD,8.64802578866409,4013.64344749531,4004.99542170664
49,pm5,RS,28.6566731912678,4015.10551238753,3986.44883919627
49,pm5,RD,17.6634277310645,4015.10551238753,3997.44208465647
49,pm5,WD,38.2346296466741,3951.61269993489,3913.37807028821
49,pm5,FN,1.46206489222849,4015.10551238753,4013.64344749531
49,pm4,US,109.895750268359,8747.5053297908,8637.60957952244
49,pm4,UD,221.974134269273,8747.5053297908,8525.53119552152
49,pm4,RS,115.380989570797,8722.7739206573,8607.39293108651
49,pm4,RD,226.114640697857,8722.7739206573,8496.65927995945
49,pm4,WD,188.622665659628,8245.07506234257,8056.45239668294
49,pm4,FN,-24.7314091334927,8722.7739206573,8747.5053297908
49,pm3,US,33.6577897105004,7163.76088051864,7130.10309080814
49,pm3,UD,38.8491237635933,7163.76088051864,7124.91175675505
49,pm3,RS,37.3974255740238,7172.41360349126,7135.01617791723
49,pm3,RD,53.5453986398108,7172.41360349126,7118.86820485145
49,pm3,WD,57.314764759039,7342.13993187679,7284.82516711775
49,pm3,FN,8.65272297261821,7172.41360349126,7163.76088051864
49,postPM3,US,37.9082076356512,3756.36221810645,3718.4540104708
49,postPM3,UD,5.25419655293892,3756.36221810645,3751.10802155351
49,postPM3,RS,53.5253531271058,3743.54182052408,3690.01646739697
49,postPM3,RD,65.8040976052577,3743.54182052408,3677.73772291882
49,postPM3,WD,54.2507583176648,3798.02314673329,3743.77238841563
49,postPM3,FN,-12.8203975823773,3743.54182052408,3756.36221810645
49,medialAxis,US,23.7450613762636,6422.05016234212,6398.30510096585
49,medialAxis,UD,33.12693722068,6422.05016234212,6388.92322512143
49,medialAxis,RS,42.1213038350546,6422.23074489139,6380.10944105633
49,medialAxis,RD,61.2812842846113,6422.23074489139,6360.94946060678
49,medialAxis,WD,58.0610869076336,6283.29379445374,6225.2327075461
49,medialAxis,FN,0.180582549273956,6422.23074489139,6422.05016234212
49,pharynx,US,22.6663664268348,6237.14259555323,6214.47622912639
49,pharynx,UD,30.9378532042295,6237.14259555323,6206.204742349
49,pharynx,RS,40.8092801659656,6237.14259555324,6196.33331538727
49,pharynx,RD,59.202688954395,6237.14259555324,6177.93990659884
49,pharynx,WD,55.1627739072411,6106.37471235355,6051.21193844631
49,pharynx,FN,1.18325260700658e-11,6237.14259555324,6237.14259555323
50,prePM7,US,91.4421349598644,5133.82172125729,5042.37958629743
50,prePM7,UD,-15.3791566507747,5133.82172125729,5149.20087790807
50,prePM7,RS,-6.37124792088917,5222.02023306445,5228.39148098534
50,prePM7,RD,-40.3899959148584,5222.02023306445,5262.41022897931
50,prePM7,WD,-29.3936638578997,4673.37826339436,4702.77192725226
50,prePM7,FN,88.1985118071521,5222.02023306445,5133.82172125729
50,pm7,US,-82.2995945765581,10345.8290695654,10428.128664142
50,pm7,UD,-28.4204070056875,10345.8290695654,10374.2494765711
50,pm7,RS,-20.5650170218243,10258.1250002262,10278.690017248
50,pm7,RD,-7.01433616145562,10258.1250002262,10265.1393363877
50,pm7,WD,-286.319112473642,8956.61311695319,9242.93222942684
50,pm7,FN,-87.7040693392148,10258.1250002262,10345.8290695654
50,pm6,US,-34.2661709974135,6727.47766457875,6761.74383557616
50,pm6,UD,-6.13646081280183,6727.47766457875,6733.61412539155
50,pm6,RS,-38.8928641741847,6714.01667257207,6752.90953674625
50,pm6,RD,-29.8016312681971,6714.01667257207,6743.81830384027
50,pm6,WD,-173.942628447484,7188.67395815287,7362.61658660035
50,pm6,FN,-13.4609920066799,6714.01667257207,6727.47766457875
50,pm5,US,-26.6348168736874,4020.96881007624,4047.60362694992
50,pm5,UD,-31.9726611966367,4020.96881007624,4052.94147127287
50,pm5,RS,-25.6518803268527,4022.23234742596,4047.88422775281
50,pm5,RD,-30.0333682286901,4022.23234742596,4052.26571565465
50,pm5,WD,-18.7676016132576,3910.02569922725,3928.79330084051
50,pm5,FN,1.26353734972365,4022.23234742596,4020.96881007624
50,pm4,US,-102.001818158629,8532.0962053287,8634.09802348733
50,pm4,UD,-114.885404865685,8532.0962053287,8646.98161019439
50,pm4,RS,-91.0715231502257,8512.99537550229,8604.06689865252
50,pm4,RD,-101.241753672425,8512.99537550229,8614.23712917472
50,pm4,WD,-60.7156071366921,8313.45641735722,8374.17202449391
50,pm4,FN,-19.1008298264077,8512.99537550229,8532.0962053287
50,pm3,US,-78.9402125382749,7111.59165830618,7190.53187084445
50,pm3,UD,-79.6718014874468,7111.59165830618,7191.26345979362
50,pm3,RS,-77.8131008947887,7118.78858409195,7196.60168498674
50,pm3,RD,-76.4936186825274,7118.78858409195,7195.28220277448
50,pm3,WD,-93.8309933043818,7294.38155112317,7388.21254442755
50,pm3,FN,7.1969257857724,7118.78858409195,7111.59165830618
50,postPM3,US,0.509386249341408,3724.37520486556,3723.86581861621
50,postPM3,UD,-9.37596804164423,3724.37520486556,3733.7511729072
50,postPM3,RS,-61.3753827409208,3720.4282507124,3781.80363345332
50,postPM3,RD,-69.3098868411456,3720.4282507124,3789.73813755355
50,postPM3,WD,-33.0011687998427,3818.99396148611,3851.99513028595
50,postPM3,FN,-3.94695415315103,3720.4282507124,3724.37520486556
50,medialAxis,US,-48.1184182104456,6385.95450792127,6434.07292613172
50,medialAxis,UD,-50.0586068140485,6385.95450792127,6436.01311473532
50,medialAxis,RS,-51.9458423008786,6386.52108629896,6438.46692859984
50,medialAxis,RD,-52.1652403809658,6386.52108629896,6438.68632667992
50,medialAxis,WD,-77.1737902349067,6277.84402840096,6355.01781863587
50,medialAxis,FN,0.566578377687998,6386.52108629896,6385.95450792127
50,pharynx,US,-45.245197490125,6204.45402889206,6249.69922638218
50,pharynx,UD,-49.7430164219637,6204.45402889206,6254.19704531402
50,pharynx,RS,-50.3189893453221,6204.45402889207,6254.77301823739
50,pharynx,RD,-52.8535397701107,6204.45402889207,6257.30756866218
50,pharynx,WD,-74.5453089545164,6101.93689737327,6176.48220632779
50,pharynx,FN,1.23782228911296e-11,6204.45402889207,6204.45402889206
51,prePM7,US,-3.53032730236717,5073.05794845632,5076.58827575868
51,prePM7,UD,-24.9922067816222,5073.05794845632,5098.05015523794
51,prePM7,RS,-53.7553302805661,5156.70327613337,5210.45860641393
51,prePM7,RD,-14.5219156648115,5156.70327613337,5171.22519179818
51,prePM7,WD,-122.208277529278,4244.8963294783,4367.10460700758
51,prePM7,FN,83.6453276770491,5156.70327613337,5073.05794845632
51,pm7,US,-130.946614928331,10219.3498992822,10350.2965142105
51,pm7,UD,-54.7787025659741,10219.3498992822,10274.1286018481
51,pm7,RS,-147.379747562753,10132.2108751724,10279.5906227352
51,pm7,RD,-61.7009759031297,10132.2108751724,10193.9118510756
51,pm7,WD,-329.654926838514,9267.70563065443,9597.36055749294
51,pm7,FN,-87.1390241097444,10132.2108751724,10219.3498992822
51,pm6,US,-65.6735586459428,6664.57210108077,6730.24565972671
51,pm6,UD,-30.5280235169395,6664.57210108077,6695.10012459771
51,pm6,RS,-77.9158721027981,6660.53943286075,6738.45530496354
51,pm6,RD,-16.039959605569,6660.53943286075,6676.57939246632
51,pm6,WD,-297.467194423837,7792.80658660934,8090.27378103318
51,pm6,FN,-4.03266822002104,6660.53943286075,6664.57210108077
51,pm5,US,31.8146380050131,4027.55988556332,3995.74524755831
51,pm5,UD,-10.2664454151536,4027.55988556332,4037.82633097848
51,pm5,RS,12.9412437732772,4026.01201585616,4013.07077208289
51,pm5,RD,-23.3136275111076,4026.01201585616,4049.32564336727
51,pm5,WD,-24.1843335472255,4046.4111250397,4070.59545858692
51,pm5,FN,-1.54786970715935,4026.01201585616,4027.55988556332
51,pm4,US,-108.138854364846,8479.15639091582,8587.29524528067
51,pm4,UD,55.234563756804,8479.15639091582,8423.92182715902
51,pm4,RS,-136.848327185063,8469.07042010313,8605.91874728819
51,pm4,RD,44.8639699800541,8469.07042010313,8424.20645012307
51,pm4,WD,122.228749054854,7787.42692922206,7665.19818016721
51,pm4,FN,-10.0859708126989,8469.07042010313,8479.15639091582
51,pm3,US,-105.932420064927,7067.89767670497,7173.8300967699
51,pm3,UD,-98.5865131346448,7067.89767670497,7166.48418983961
51,pm3,RS,-117.775364730557,7073.30480137621,7191.08016610677
51,pm3,RD,-81.671252486819,7073.30480137621,7154.97605386303
51,pm3,WD,-57.5387512105796,7275.03584002482,7332.5745912354
51,pm3,FN,5.40712467124595,7073.30480137621,7067.89767670497
51,postPM3,US,1.15953833749745,3604.42232714296,3603.26278880547
51,postPM3,UD,-43.1588300094888,3604.42232714296,3647.58115715245
51,postPM3,RS,-22.6899768089218,3600.73796737895,3623.42794418788
51,postPM3,RD,-2.33130342497236,3600.73796737895,3603.06927080393
51,postPM3,WD,-81.7351247009739,3679.5656290032,3761.30075370417
51,postPM3,FN,-3.68435976400883,3600.73796737895,3604.42232714296
51,medialAxis,US,-51.4693987003781,6346.52282636595,6397.99222506633
51,medialAxis,UD,-32.8712316300959,6346.52282636595,6379.39405799604
51,medialAxis,RS,-75.6688549015239,6347.29406975203,6422.96292465355
51,medialAxis,RD,-31.7857511456669,6347.29406975203,6379.07982089769
51,medialAxis,WD,-82.279762484024,6270.97352956772,6353.25329205175
51,medialAxis,FN,0.771243386079435,6347.29406975203,6346.52282636595
51,pharynx,US,-46.2665183030754,6164.0619138331,6210.32843213617
51,pharynx,UD,-30.7887961871651,6164.0619138331,6194.85071002026
51,pharynx,RS,-70.1836091183245,6164.06191383311,6234.24552295144
51,pharynx,RD,-29.0384041250536,6164.06191383311,6193.10031795816
51,pharynx,WD,-76.0734037545068,6092.25173117543,6168.32513492994
51,pharynx,FN,1.23782228911296e-11,6164.06191383311,6164.0619138331
52,prePM7,US,-52.3916156457122,5139.37989435921,5191.77151000492
52,prePM7,UD,-44.5636830845725,5139.37989435921,5183.94357744378
52,prePM7,RS,-31.8784311585534,5216.29760309108,5248.17603424963
52,prePM7,RD,-29.9286702670362,5216.29760309108,5246.22627335812
52,prePM7,WD,-48.9311475630784,4172.49402851556,4221.42517607864
52,prePM7,FN,76.9177087318697,5216.29760309108,5139.37989435921
52,pm7,US,37.7550089639147,10332.0485445923,10294.2935356284
52,pm7,UD,1.21755946751325,10332.0485445923,10330.8309851248
52,pm7,RS,21.7507890047095,10238.0337253748,10216.2829363701
52,pm7,RD,-15.4013277873719,10238.0337253748,10253.4350531622
52,pm7,WD,-397.691775976813,9704.98340841039,10102.6751843872
52,pm7,FN,-94.0148192174717,10238.0337253748,10332.0485445923
52,pm6,US,-48.3602694149324,6671.60156714868,6719.96183656361
52,pm6,UD,-11.656070984194,6671.60156714868,6683.25763813288
52,pm6,RS,-42.5502451279413,6684.44871719604,6726.99896232398
52,pm6,RD,-14.493336976168,6684.44871719604,6698.94205417221
52,pm6,WD,-130.415661596678,8432.90930511944,8563.32496671612
52,pm6,FN,12.8471500473585,6684.44871719604,6671.60156714868
52,pm5,US,148.482696662216,4066.14646174668,3917.66376508446
52,pm5,UD,67.6874529476146,4066.14646174668,3998.45900879906
52,pm5,RS,131.149264935061,4065.83993777675,3934.69067284169
52,pm5,RD,67.3676046001006,4065.83993777675,3998.47233317665
52,pm5,WD,1.73819211648165,4068.24380239488,4066.5056102784
52,pm5,FN,-0.306523969927377,4065.83993777675,4066.14646174668
52,pm4,US,-227.773831948404,8598.79572840652,8826.56956035493
52,pm4,UD,38.7739759440251,8598.79572840652,8560.0217524625
52,pm4,RS,-258.056216864071,8571.51142271078,8829.56763957485
52,pm4,RD,24.4414895221266,8571.51142271078,8547.06993318865
52,pm4,WD,-49.6767897634766,8010.09149620394,8059.76828596742
52,pm4,FN,-27.2843056957468,8571.51142271078,8598.79572840652
52,pm3,US,-64.9490429929345,7260.51673001129,7325.46577300422
52,pm3,UD,-45.8208661911732,7260.51673001129,7306.33759620246
52,pm3,RS,-113.56389337127,7265.42520409725,7378.98909746852
52,pm3,RD,-14.1809349527869,7265.42520409725,7279.60613905004
52,pm3,WD,-11.9337742670862,7438.83376538011,7450.7675396472
52,pm3,FN,4.90847408596619,7265.42520409725,7260.51673001129
52,postPM3,US,233.788587004406,3617.07377827282,3383.28519126841
52,postPM3,UD,-60.7303310544964,3617.07377827282,3677.80410932732
52,postPM3,RS,41.5823948683632,3610.7054255572,3569.12303068884
52,postPM3,RD,24.7092979576272,3610.7054255572,3585.99612759958
52,postPM3,WD,-87.0570060224049,3670.95136007126,3758.00836609367
52,postPM3,FN,-6.36835271561624,3610.7054255572,3617.07377827282
52,medialAxis,US,10.5284008872702,6431.31167765875,6420.78327677148
52,medialAxis,UD,-3.85268517535683,6431.31167765875,6435.1643628341
52,medialAxis,RS,-29.057703352683,6432.37427066083,6461.43197401352
52,medialAxis,RD,11.4840074604961,6432.37427066083,6420.89026320034
52,medialAxis,WD,-63.5634133096584,6435.59885102456,6499.16226433422
52,medialAxis,FN,1.06259300207988,6432.37427066083,6431.31167765875
52,pharynx,US,15.0580252179696,6245.52087236875,6230.46284715078
52,pharynx,UD,-3.58948117632509,6245.52087236875,6249.11035354508
52,pharynx,RS,-26.8622846601075,6245.52087236877,6272.38315702888
52,pharynx,RD,12.0788647705734,6245.52087236877,6233.4420075982
52,pharynx,WD,-65.0923542012009,6245.78811894128,6310.88047314248
52,pharynx,FN,1.20871845865622e-11,6245.52087236877,6245.52087236875
53,prePM7,US,131.67740432668,5080.99542635914,4949.31802203246
53,prePM7,UD,105.576507476937,5080.99542635914,4975.41891888221
53,prePM7,RS,46.5976615870168,5166.38954645522,5119.7918848682
53,prePM7,RD,41.6202703695629,5166.38954645522,5124.76927608566
53,prePM7,WD,-64.9467640393517,4599.86815581247,4664.81491985182
53,prePM7,FN,85.3941200960797,5166.38954645522,5080.99542635914
53,pm7,US,74.3202814660014,10347.8296775893,10273.5093961233
53,pm7,UD,104.094046791796,10347.8296775893,10243.7356307975
53,pm7,RS,103.826858646878,10258.0229579794,10154.1960993326
53,pm7,RD,111.016536977756,10258.0229579794,10147.0064210017
53,pm7,WD,-277.771051364507,10274.6634072946,10552.4344586591
53,pm7,FN,-89.8067196098327,10258.0229579794,10347.8296775893
53,pm6,US,-58.3919526313144,6691.57758035241,6749.96953298372
53,pm6,UD,-33.9050889799299,6691.57758035241,6725.48266933234
53,pm6,RS,-41.1385297111635,6689.00910078629,6730.14763049745
53,pm6,RD,-42.5684217124104,6689.00910078629,6731.5775224987
53,pm6,WD,-93.5797286975978,7146.23647102196,7239.81619971956
53,pm6,FN,-2.56847956611557,6689.00910078629,6691.57758035241
53,pm5,US,38.4762779746483,3977.34029748562,3938.86401951098
53,pm5,UD,-25.8257487109935,3977.34029748562,4003.16604619662
53,pm5,RS,38.2724145078117,3982.50036122105,3944.22794671324
53,pm5,RD,-22.2587377939803,3982.50036122105,4004.75909901503
53,pm5,WD,-48.0378788360745,3777.21316132685,3825.25104016293
53,pm5,FN,5.16006373542401,3982.50036122105,3977.34029748562
53,pm4,US,-119.376801801331,8487.24587862064,8606.62268042197
53,pm4,UD,-56.3924761475038,8487.24587862064,8543.63835476815
53,pm4,RS,-123.685793688035,8471.18780941844,8594.87360310647
53,pm4,RD,-55.5190843611816,8471.18780941844,8526.70689377962
53,pm4,WD,-76.3945495924047,8452.78297459456,8529.17752418697
53,pm4,FN,-16.0580692022025,8471.18780941844,8487.24587862064
53,pm3,US,-16.0295986203088,7290.78002107061,7306.80961969091
53,pm3,UD,0.648913639200909,7290.78002107061,7290.1311074314
53,pm3,RS,-42.6875257686733,7290.50518480138,7333.19271057005
53,pm3,RD,-21.46981356163,7290.50518480138,7311.97499836301
53,pm3,WD,-77.8828298706301,7315.0469876281,7392.92981749873
53,pm3,FN,-0.274836269225307,7290.50518480138,7290.78002107061
53,postPM3,US,93.8575468536646,3685.83487507153,3591.97732821787
53,postPM3,UD,48.6597119906343,3685.83487507153,3637.1751630809
53,postPM3,RS,4.53823102488705,3682.13487219527,3677.59664117039
53,postPM3,RD,13.8035835444342,3682.13487219527,3668.33128865084
53,postPM3,WD,-168.329817572789,3531.70101508522,3700.03083265801
53,postPM3,FN,-3.70000287625696,3682.13487219527,3685.83487507153
53,medialAxis,US,8.61163831444837,6402.60380582853,6393.99216751408
53,medialAxis,UD,-1.58641048049854,6402.60380582853,6404.19021630903
53,medialAxis,RS,-8.48737997682645,6403.29344414696,6411.78082412378
53,medialAxis,RD,-13.295248442928,6403.29344414696,6416.58869258988
53,medialAxis,WD,-101.28757314315,6302.85441681183,6404.14198995498
53,medialAxis,FN,0.689638318428819,6403.29344414696,6402.60380582853
53,pharynx,US,11.007674411944,6219.43677139466,6208.42909698272
53,pharynx,UD,2.2972382995277,6219.43677139466,6217.13953309513
53,pharynx,RS,-7.65198381403317,6219.43677139467,6227.0887552087
53,pharynx,RD,-10.9806252100443,6219.43677139467,6230.41739660472
53,pharynx,WD,-101.618287715335,6120.79529463974,6222.41358235507
53,pharynx,FN,1.22690835269168e-11,6219.43677139467,6219.43677139466
54,prePM7,US,0.439091024355873,5101.32389133852,5100.88480031417
54,prePM7,UD,-112.048280405051,5101.32389133852,5213.37217174357
54,prePM7,RS,53.0162278952732,5192.63798582476,5139.62175792948
54,prePM7,RD,-1.5003079628096,5192.63798582476,5194.13829378757
54,prePM7,WD,35.8633414663053,4292.95446952405,4257.09112805774
54,prePM7,FN,91.3140944862364,5192.63798582476,5101.32389133852
54,pm7,US,-22.9870753787459,10323.1147314121,10346.1018067909
54,pm7,UD,-25.6489725769462,10323.1147314121,10348.7637039891
54,pm7,RS,51.5575515142003,10236.9685719139,10185.4110203997
54,pm7,RD,15.8607391123469,10236.9685719139,10221.1078328016
54,pm7,WD,356.328082400653,10635.3316291997,10279.003546799
54,pm7,FN,-86.1461594982382,10236.9685719139,10323.1147314121
54,pm6,US,80.2815336623984,6774.04912484816,6693.76759118576
54,pm6,UD,96.8258904529042,6774.04912484816,6677.22323439525
54,pm6,RS,164.589740647347,6768.27798010999,6603.68823946265
54,pm6,RD,164.005246669588,6768.27798010999,6604.2727334404
54,pm6,WD,77.4888537175979,7432.95832833487,7355.46947461727
54,pm6,FN,-5.77114473816698,6768.27798010999,6774.04912484816
54,pm5,US,16.2581426997632,4006.92764806993,3990.66950537017
54,pm5,UD,24.4846379896776,4006.92764806993,3982.44301008026
54,pm5,RS,22.3324859447136,4010.18191619587,3987.84943025116
54,pm5,RD,30.7073655488594,4010.18191619587,3979.47455064701
54,pm5,WD,105.379537630069,3817.55858629012,3712.17904866004
54,pm5,FN,3.25426812593757,4010.18191619587,4006.92764806993
54,pm4,US,224.963430567143,8689.82829649682,8464.86486592968
54,pm4,UD,202.087586564092,8689.82829649682,8487.74070993273
54,pm4,RS,237.011461496984,8665.98508925492,8428.97362775794
